timestamp,elapsed_s,side,event,price,total_qty,sole,duration_s,mid,dist_mid_abs,dist_mid_pct
1783537616.827015,122.8401,bid,CANCEL?,62007.6,0,,3.0432,61931.15,76.45,0.123444
1783537616.827015,122.8401,bid,APPEAR,61931.1,0.00024,True,,62005.05,-73.95,-0.119264
1783537618.784354,124.7974,bid,APPEAR,62005.0,0.00024,True,,62042.0,-37.0,-0.059637
1783537618.784354,124.7974,bid,CANCEL?,61931.1,0,,1.9573,62042.0,-110.9,-0.17875
1783537620.7854059,126.7985,bid,CANCEL?,62005.0,0,,2.0011,62005.1,-0.1,-0.000161
1783537620.7854059,126.7985,bid,APPEAR,61931.2,0.00024,True,,62005.1,-73.9,-0.119184
1783537622.787076,128.8001,bid,APPEAR,62005.0,0.00024,True,,62042.0,-37.0,-0.059637
1783537622.787076,128.8001,bid,CANCEL?,61931.2,0,,2.0017,62042.0,-110.8,-0.178589
1783537624.7841651,130.7972,bid,CANCEL?,62005.0,0,,1.9971,62005.15,-0.15,-0.000242
1783537624.7841651,130.7972,bid,APPEAR,61934.7,0.00024,True,,62006.85,-72.15,-0.116358
1783537626.7843359,132.7974,bid,APPEAR,62006.8,0.00024,True,,62042.9,-36.1,-0.058186
1783537626.7843359,132.7974,bid,CANCEL?,61934.7,0,,2.0002,62042.9,-108.2,-0.174395
1783537628.806005,134.8191,bid,CANCEL?,62006.8,0,,2.0217,62006.9,-0.1,-0.000161
1783537628.806005,134.8191,bid,APPEAR,61934.6,0.00024,True,,62006.8,-72.2,-0.116439
1783537631.879134,137.8922,bid,APPEAR,62006.8,0.00024,True,,62042.9,-36.1,-0.058186
1783537631.879134,137.8922,bid,CANCEL?,61934.6,0,,3.0731,62042.9,-108.3,-0.174557
1783537634.784103,140.7972,bid,CANCEL?,62006.8,0,,2.905,61934.7,72.1,0.116413
1783537634.784103,140.7972,bid,APPEAR,61934.7,0.00024,True,,62006.85,-72.15,-0.116358
1783537635.874526,141.8876,bid,CANCEL?,61934.7,0,,1.0904,61970.8,-36.1,-0.058253
1783537636.7843578,142.7974,bid,APPEAR,61970.8,0.00024,True,,62024.9,-54.1,-0.087223
1783537642.785017,148.7981,bid,CANCEL?,61970.8,0,,6.0007,62006.9,-36.1,-0.058219
1783537642.785017,148.7981,bid,APPEAR,61934.6,0.00024,True,,62006.8,-72.2,-0.116439
1783537644.885565,150.8986,bid,APPEAR,62006.8,0.00024,True,,62042.9,-36.1,-0.058186
1783537644.885565,150.8986,bid,CANCEL?,61934.6,0,,2.1005,62042.9,-108.3,-0.174557
1783537648.785236,154.7983,bid,CANCEL?,62006.8,0,,3.8997,61934.65,72.15,0.116494
1783537648.785236,154.7983,bid,APPEAR,61934.7,0.00024,True,,62006.85,-72.15,-0.116358
1783537650.822442,156.8355,bid,APPEAR,62006.8,0.00024,True,,62042.9,-36.1,-0.058186
1783537650.822442,156.8355,bid,CANCEL?,61934.7,0,,2.0372,62042.9,-108.2,-0.174395
1783537652.7885802,158.8016,bid,CANCEL?,62006.8,0,,1.9661,61934.65,72.15,0.116494
1783537652.7885802,158.8016,bid,APPEAR,61934.6,0.00024,True,,62006.8,-72.2,-0.116439
1783537654.7846231,160.7977,bid,APPEAR,62006.8,0.00024,True,,62042.9,-36.1,-0.058186
1783537654.7846231,160.7977,bid,CANCEL?,61934.6,0,,1.996,62042.9,-108.3,-0.174557
1783537656.784726,162.7978,bid,CANCEL?,62006.8,0,,2.0001,62006.85,-0.05,-8.1e-05
1783537656.784726,162.7978,bid,APPEAR,61939.6,0.00024,True,,62009.3,-69.7,-0.112402
1783537659.7838469,165.7969,bid,APPEAR,62009.2,0.00024,True,,62044.1,-34.9,-0.05625
1783537659.7838469,165.7969,bid,CANCEL?,61939.6,0,,2.9991,62044.1,-104.5,-0.168429
1783537661.783972,167.797,bid,CANCEL?,62009.2,0,,2.0001,61939.7,69.5,0.112206
1783537661.783972,167.797,bid,APPEAR,61939.7,0.00024,True,,62009.35,-69.65,-0.112322
1783537663.783287,169.7963,bid,APPEAR,62009.3,0.00024,True,,62044.15,-34.85,-0.05617
1783537663.783287,169.7963,bid,CANCEL?,61939.7,0,,1.9993,62044.15,-104.45,-0.168348
1783537665.7840588,171.7971,bid,CANCEL?,62009.3,0,,2.0008,61944.0,65.3,0.105418
1783537665.7840588,171.7971,bid,APPEAR,61944.0,0.00024,True,,62011.5,-67.5,-0.108851
1783537667.8245602,173.8376,bid,APPEAR,62011.4,0.00024,True,,62045.2,-33.8,-0.054476
1783537667.8245602,173.8376,bid,CANCEL?,61944.0,0,,2.0405,62045.2,-101.2,-0.163107
1783537671.783662,177.7967,bid,CANCEL?,62011.4,0,,3.9591,62011.6,-0.2,-0.000323
1783537671.783662,177.7967,bid,APPEAR,61944.0,0.00024,True,,62011.5,-67.5,-0.108851
1783537673.785646,179.7987,bid,APPEAR,62011.4,0.00024,True,,62045.2,-33.8,-0.054476
1783537673.785646,179.7987,bid,CANCEL?,61944.0,0,,2.002,62045.2,-101.2,-0.163107
1783537675.80862,181.8217,bid,CANCEL?,62011.4,0,,2.023,62011.55,-0.15,-0.000242
1783537675.80862,181.8217,bid,APPEAR,61944.0,0.00024,True,,62011.5,-67.5,-0.108851
1783537677.85621,183.8693,bid,APPEAR,62011.4,0.00024,True,,62045.2,-33.8,-0.054476
1783537677.85621,183.8693,bid,CANCEL?,61944.0,0,,2.0476,62045.2,-101.2,-0.163107
1783537679.784441,185.7975,bid,CANCEL?,62011.4,0,,1.9282,61940.8,70.6,0.11398
1783537679.784441,185.7975,bid,APPEAR,61940.8,0.00024,True,,62009.9,-69.1,-0.111434
1783537681.788231,187.8013,bid,APPEAR,62009.8,0.00024,True,,62044.4,-34.6,-0.055767
1783537681.788231,187.8013,bid,CANCEL?,61940.8,0,,2.0038,62044.4,-103.6,-0.166977
1783537684.820141,190.8332,bid,CANCEL?,62009.8,0,,3.0319,62010.0,-0.2,-0.000323
1783537684.820141,190.8332,bid,APPEAR,61940.8,0.00024,True,,62009.9,-69.1,-0.111434
1783537686.7863429,192.7994,bid,APPEAR,62009.8,0.00024,True,,62044.4,-34.6,-0.055767
1783537686.7863429,192.7994,bid,CANCEL?,61940.8,0,,1.9662,62044.4,-103.6,-0.166977
1783537689.783835,195.7969,bid,CANCEL?,62009.8,0,,2.9975,61940.85,68.95,0.111316
1783537689.783835,195.7969,bid,APPEAR,61940.8,0.00024,True,,62009.9,-69.1,-0.111434
1783537691.8860679,197.8991,bid,APPEAR,62009.8,0.00024,True,,62044.4,-34.6,-0.055767
1783537691.8860679,197.8991,bid,CANCEL?,61940.8,0,,2.1022,62044.4,-103.6,-0.166977
1783537693.78362,199.7967,bid,CANCEL?,62009.8,0,,1.8976,61940.8,69.0,0.111397
1783537693.78362,199.7967,bid,APPEAR,61940.8,0.00024,True,,62009.9,-69.1,-0.111434
1783537695.783659,201.7967,bid,APPEAR,62009.8,0.00024,True,,62044.4,-34.6,-0.055767
1783537695.783659,201.7967,bid,CANCEL?,61940.8,0,,2.0,62044.4,-103.6,-0.166977
1783537703.7834969,209.7966,bid,CANCEL?,62009.8,0,,7.9998,61936.95,72.85,0.11762
1783537703.7834969,209.7966,bid,APPEAR,61936.9,0.00024,True,,62007.95,-71.05,-0.114582
1783537709.798848,215.8119,bid,CANCEL?,61936.9,0,,6.0154,62076.95,-140.05,-0.225607
1783537713.7828019,219.7959,bid,APPEAR,62074.0,0.00024,True,,62078.0,-4.0,-0.006444
1783537714.787682,220.8007,bid,APPEAR,62078.0,0.00024,True,,62078.25,-0.25,-0.000403
1783537714.787682,220.8007,bid,CANCEL?,62074.0,0,,1.0049,62078.25,-4.25,-0.006846
1783537716.7828941,222.796,ask,APPEAR,62078.1,0.00024,True,,62078.05,0.05,8.1e-05
1783537719.7841558,225.7972,ask,CANCEL?,62078.1,0,,3.0013,62078.5,-0.4,-0.000644
1783537719.7841558,225.7972,ask,APPEAR,62078.5,0.00024,True,,62078.25,0.25,0.000403
1783537721.781945,227.795,ask,CANCEL?,62078.5,0,,1.9978,62078.5,,0.0
1783537723.786016,229.7991,bid,CANCEL?,62078.0,0,,8.9983,62078.45,-0.45,-0.000725
1783537723.786016,229.7991,bid,APPEAR,61921.2,0.00024,True,,62000.1,-78.9,-0.127258
1783537725.8861818,231.8992,bid,APPEAR,62000.0,0.00024,True,,62039.5,-39.5,-0.063669
1783537725.8861818,231.8992,bid,CANCEL?,61921.2,0,,2.1002,62039.5,-118.3,-0.190685
1783537727.7842839,233.7973,ask,APPEAR,62000.2,0.00024,True,,62000.1,0.1,0.000161
1783537730.785635,236.7987,bid,CANCEL?,62000.0,0,,4.8995,61881.9,118.1,0.190847
1783537730.785635,236.7987,bid,APPEAR,61921.3,0.00024,True,,61960.75,-39.45,-0.063669
1783537732.844921,238.858,bid,APPEAR,62000.1,0.00024,True,,62000.15,-0.05,-8.1e-05
1783537732.844921,238.858,bid,CANCEL?,61921.3,0,,2.0593,62000.15,-78.85,-0.127177
1783537735.8167849,241.8298,bid,CANCEL?,62000.1,0,,2.9719,61960.8,39.3,0.063427
1783537735.8167849,241.8298,bid,APPEAR,61999.2,0.00024,True,,61999.7,-0.5,-0.000806
1783537735.8167849,241.8298,ask,CANCEL?,62000.2,0,,8.0325,62034.6,-34.4,-0.055453
1783537738.783039,244.7961,bid,APPEAR,62067.0,0.00024,True,,62072.5,-5.5,-0.008861
1783537738.783039,244.7961,bid,CANCEL?,61999.2,0,,2.9663,62072.5,-73.3,-0.118088
1783537739.783231,245.7963,bid,CANCEL?,62067.0,0,,1.0002,62072.5,-5.5,-0.008861
1783537739.783231,245.7963,bid,APPEAR,62066.0,0.00024,True,,62072.5,-6.5,-0.010472
1783537739.783231,245.7963,ask,APPEAR,62079.0,0.00064,False,,62072.5,6.5,0.010472
1783537743.782881,249.7959,bid,CANCEL?,62066.0,0,,3.9997,61921.3,144.7,0.233684
1783537743.782881,249.7959,bid,APPEAR,61921.3,0.00024,True,,62000.15,-78.85,-0.127177
1783537743.782881,249.7959,ask,APPEAR,62066.1,0.00024,True,,61993.7,72.4,0.116786
1783537743.782881,249.7959,ask,CANCEL?,62079.0,0.0004,,3.9997,61993.7,85.3,0.137595
1783537746.876011,252.8891,ask,CANCEL?,62066.1,0,,3.0931,62000.15,65.95,0.106371
1783537752.816128,258.8292,ask,APPEAR,61921.4,0.00024,True,,61921.35,0.05,8.1e-05
1783537756.784257,262.7973,ask,CANCEL?,61921.4,0,,3.9681,62000.15,-78.75,-0.127016
1783537759.782468,265.7955,bid,APPEAR,62077.5,0.00024,True,,62078.5,-1.0,-0.001611
1783537759.782468,265.7955,bid,CANCEL?,61921.3,0,,15.9996,62078.5,-157.2,-0.253228
1783537761.78404,267.7971,bid,APPEAR,62078.5,0.00024,True,,62078.75,-0.25,-0.000403
1783537761.78404,267.7971,bid,CANCEL?,62077.5,0,,2.0016,62078.75,-1.25,-0.002014
1783537767.782857,273.7959,bid,CANCEL?,62078.5,0,,5.9988,62073.55,4.95,0.007974
1783537767.782857,273.7959,bid,APPEAR,62073.5,0.00024,True,,62076.25,-2.75,-0.00443
1783537775.782262,281.7953,bid,APPEAR,62075.0,0.00024,True,,62077.25,-2.25,-0.003625
1783537775.782262,281.7953,bid,CANCEL?,62073.5,0,,7.9994,62077.25,-3.75,-0.006041
1783537776.782357,282.7954,bid,APPEAR,62077.2,0.00024,True,,62077.6,-0.4,-0.000644
1783537776.782357,282.7954,bid,CANCEL?,62075.0,0,,1.0001,62077.6,-2.6,-0.004188
1783537780.782763,286.7958,bid,CANCEL?,62077.2,0,,4.0004,61900.15,177.05,0.286025
1783537780.782763,286.7958,bid,APPEAR,61863.1,0.00024,True,,61971.05,-107.95,-0.174194
1783537782.816643,288.8297,bid,APPEAR,61971.0,0.00024,True,,62025.0,-54.0,-0.087062
1783537782.816643,288.8297,bid,CANCEL?,61863.1,0,,2.0339,62025.0,-161.9,-0.261024
1783537785.782934,291.796,bid,CANCEL?,61971.0,0,,2.9663,61971.15,-0.15,-0.000242
1783537785.782934,291.796,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537787.783371,293.7964,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537787.783371,293.7964,bid,CANCEL?,61900.2,0,,2.0004,62034.3,-134.1,-0.216171
1783537789.882526,295.8956,bid,CANCEL?,61989.6,0,,2.0992,61989.65,-0.05,-8.1e-05
1783537789.882526,295.8956,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537791.828154,297.8412,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537791.828154,297.8412,bid,CANCEL?,61900.2,0,,1.9456,62034.3,-134.1,-0.216171
1783537793.782172,299.7952,bid,CANCEL?,61989.6,0,,1.954,61989.65,-0.05,-8.1e-05
1783537793.782172,299.7952,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537795.782128,301.7952,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537795.782128,301.7952,bid,CANCEL?,61900.2,0,,2.0,62034.3,-134.1,-0.216171
1783537799.8156118,305.8287,bid,CANCEL?,61989.6,0,,4.0335,61989.7,-0.1,-0.000161
1783537799.8156118,305.8287,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537801.865215,307.8783,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537801.865215,307.8783,bid,CANCEL?,61900.2,0,,2.0496,62034.3,-134.1,-0.216171
1783537803.785988,309.799,bid,CANCEL?,61989.6,0,,1.9208,61989.65,-0.05,-8.1e-05
1783537803.785988,309.799,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537805.856896,311.87,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537805.856896,311.87,bid,CANCEL?,61900.2,0,,2.0709,62034.3,-134.1,-0.216171
1783537809.853162,315.8662,bid,CANCEL?,61989.6,0,,3.9963,61900.2,89.4,0.144426
1783537809.853162,315.8662,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537811.783471,317.7965,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537811.783471,317.7965,bid,CANCEL?,61900.2,0,,1.9303,62034.3,-134.1,-0.216171
1783537813.782241,319.7953,bid,CANCEL?,61989.6,0,,1.9988,61900.2,89.4,0.144426
1783537813.782241,319.7953,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537815.781885,321.7949,bid,APPEAR,61989.6,0.00024,True,,62034.3,-44.7,-0.072057
1783537815.781885,321.7949,bid,CANCEL?,61900.2,0,,1.9996,62034.3,-134.1,-0.216171
1783537817.782059,323.7951,bid,CANCEL?,61989.6,0,,2.0002,61900.2,89.4,0.144426
1783537817.782059,323.7951,bid,APPEAR,61900.2,0.00024,True,,61989.6,-89.4,-0.144218
1783537820.781905,326.795,bid,APPEAR,61989.6,0.00024,True,,62078.75,-89.15,-0.143608
1783537820.781905,326.795,bid,CANCEL?,61900.2,0,,2.9998,62078.75,-178.55,-0.287619
1783537821.7843359,327.7974,bid,APPEAR,62071.5,0.00024,True,,62075.25,-3.75,-0.006041
1783537821.7843359,327.7974,bid,CANCEL?,61989.6,0,,1.0024,62075.25,-85.65,-0.137978
1783537837.781915,343.795,bid,APPEAR,62072.5,0.01024,False,,62073.0,-0.5,-0.000806
1783537837.781915,343.795,bid,CANCEL?,62071.5,0,,15.9976,62073.0,-1.5,-0.002417
1783537857.782102,363.7952,bid,APPEAR,62073.5,0.00024,True,,62076.5,-3.0,-0.004833
1783537857.782102,363.7952,bid,CANCEL?,62072.5,0,,20.0002,62076.5,-4.0,-0.006444
1783537859.821322,365.8344,bid,APPEAR,62076.5,0.00024,True,,62076.75,-0.25,-0.000403
1783537859.821322,365.8344,bid,CANCEL?,62073.5,0,,2.0392,62076.75,-3.25,-0.005235
1783537873.781493,379.7946,bid,CANCEL?,62076.5,0,,13.9602,62077.55,-1.05,-0.001691
1783537873.781493,379.7946,bid,APPEAR,62073.3,0.00024,True,,62076.15,-2.85,-0.004591
1783537879.7812428,385.7943,bid,CANCEL?,62073.3,0,,5.9997,62076.1,-2.8,-0.004511
1783537879.7812428,385.7943,bid,APPEAR,62069.5,0.00024,True,,62074.25,-4.75,-0.007652
1783537880.7816,386.7947,bid,APPEAR,62075.2,0.00024,True,,62077.1,-1.9,-0.003061
1783537880.7816,386.7947,bid,CANCEL?,62069.5,0,,1.0004,62077.1,-7.6,-0.012243
1783537881.7818902,387.7949,bid,CANCEL?,62075.2,0,,1.0003,62076.2,-1.0,-0.001611
1783537881.7818902,387.7949,bid,APPEAR,62069.6,0.00024,True,,62074.3,-4.7,-0.007572
1783537889.781339,395.7944,bid,CANCEL?,62069.6,0,,7.9994,62069.6,,0.0
1783537889.781339,395.7944,bid,APPEAR,62064.0,0.00024,True,,62071.5,-7.5,-0.012083
1783537925.780669,431.7937,bid,CANCEL?,62064.0,0,,35.9993,62060.25,3.75,0.006043
1783537925.780669,431.7937,bid,APPEAR,62050.0,0.00024,True,,62067.0,-17.0,-0.02739
1783537927.780641,433.7937,bid,APPEAR,62058.2,0.00024,True,,62059.85,-1.65,-0.002659
1783537927.780641,433.7937,bid,CANCEL?,62050.0,0,,2.0,62059.85,-9.85,-0.015872
1783537929.864091,435.8772,bid,CANCEL?,62058.2,0,,2.0834,62055.5,2.7,0.004351
1783537929.864091,435.8772,bid,APPEAR,62040.0,0.00024,True,,62055.5,-15.5,-0.024978
1783537930.8892689,436.9023,bid,APPEAR,62048.3,0.00024,True,,62065.3,-17.0,-0.027391
1783537931.781352,437.7944,bid,APPEAR,62053.3,0.00024,True,,62054.15,-0.85,-0.00137
1783537931.781352,437.7944,bid,CANCEL?,62048.3,0,,0.8921,62054.15,-5.85,-0.009427
1783537933.7806668,439.7937,bid,APPEAR,62065.3,0.00024,True,,62072.15,-6.85,-0.011036
1783537933.7806668,439.7937,bid,CANCEL?,62053.3,0,,1.9993,62072.15,-18.85,-0.030368
1783537933.7806668,439.7937,bid,CANCEL?,62040.0,0,,3.9166,62072.15,-32.15,-0.051795
1783537936.78062,442.7937,bid,CANCEL?,62065.3,0,,3.0,62066.25,-0.95,-0.001531
1783537936.78062,442.7937,bid,APPEAR,62053.4,0.00024,True,,62066.2,-12.8,-0.020623
1783537936.78062,442.7937,ask,APPEAR,62066.2,0.00024,True,,62059.8,6.4,0.010313
1783537938.780905,444.794,ask,APPEAR,62058.0,0.00024,True,,62055.7,2.3,0.003706
1783537938.780905,444.794,ask,CANCEL?,62066.2,0,,2.0003,62055.7,10.5,0.01692
1783537939.781949,445.795,bid,CANCEL?,62053.4,0,,3.0013,62048.0,5.4,0.008703
1783537939.781949,445.795,bid,APPEAR,62045.2,0.00024,True,,62051.6,-6.4,-0.010314
1783537939.781949,445.795,ask,CANCEL?,62058.0,0,,1.001,62062.1,-4.1,-0.006606
1783537939.781949,445.795,ask,APPEAR,62074.4,0.00024,True,,62059.8,14.6,0.023526
1783537941.846051,447.8591,bid,CANCEL?,62045.2,0,,2.0641,62042.25,2.95,0.004755
1783537942.8688939,448.882,bid,APPEAR,62042.2,0.00024,True,,62044.35,-2.15,-0.003465
1783537942.8688939,448.882,ask,CANCEL?,62074.4,0,,3.0869,62060.6,13.8,0.022236
1783537948.7794611,454.7925,ask,APPEAR,62044.6,0.00024,True,,62043.4,1.2,0.001934
1783537950.7805882,456.7936,ask,APPEAR,62043.3,0.00024,True,,62042.75,0.55,0.000886
1783537950.7805882,456.7936,ask,CANCEL?,62044.6,0,,2.0011,62042.75,1.85,0.002982
1783537951.782711,457.7958,ask,CANCEL?,62043.3,0,,1.0021,62060.6,-17.3,-0.027876
