timestamp,elapsed_s,side,event,price,total_qty,fresh,at_bbo,dist_bbo_ticks,duration_s,gap_s,mid,dist_mid_abs,dist_mid_pct,bn_mid,cb_mid,tm_bn_basis,edge_bn,edge_cb,pre_drift_bn,pre_toward_bn,life_drift_bn,life_toward_bn,drift_1s,drift_5s,drift_15s,bn_drift_1s,bn_drift_5s,bn_drift_15s
1783713750.562602,524.871,bid,THESIS,63835.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713750.562602,524.871,bid,THESIS,63840.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713751.681473,525.9899,bid,THESIS,63838.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713753.563333,527.8717,bid,APPEAR,63838.0,0.01,True,False,1040,,3.0007,63945.35,-107.35,-0.167878,,63838.245,,,0.245,,,,,,,,,,
1783713753.563333,527.8717,bid,CANCEL?,63836.0,0.0,,False,,3.0007,,63945.35,-109.35,-0.171005,,,,,,,,,,,,,,,
1783713755.56433,529.8727,bid,THESIS,63840.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713756.9564722,531.2649,bid,CANCEL?,63838.0,0.0,,False,,3.3931,,63945.35,-107.35,-0.167878,,,,,,,,,,,,,,,
1783713756.9564722,531.2649,bid,APPEAR,63837.0,0.01,True,False,1050,,0.0,63945.35,-108.35,-0.169442,,63838.19,,,1.19,,,,,,,,,,
1783713758.5645518,532.873,bid,APPEAR,63838.0,0.01,True,False,1040,,1.6081,63945.35,-107.35,-0.167878,,63838.285,,,0.285,,,,,,,,,,
1783713758.5645518,532.873,bid,CANCEL?,63837.0,0.0,,False,,1.6081,,63945.35,-108.35,-0.169442,,,,,,,,,,,,,,,
1783713759.563339,533.8717,bid,THESIS,63838.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713766.562835,540.8712,bid,THESIS,63837.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713766.562835,540.8712,bid,THESIS,63836.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713768.916521,543.2249,bid,CANCEL?,63838.0,0.0,,False,,10.352,,63945.35,-107.35,-0.167878,,,,,,,,,,,,,,,
1783713768.916521,543.2249,bid,APPEAR,63837.5,0.01,True,False,1045,,0.0,63945.35,-107.85,-0.16866,,63837.695,,,0.195,,,,,,,,,,
1783713768.916521,543.2249,bid,THESIS,63838.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713771.562927,545.8713,bid,CANCEL?,63837.5,0.0,,False,,2.6464,,63945.35,-107.85,-0.16866,,,,,,,,,,,,,,,
1783713771.562927,545.8713,bid,APPEAR,63836.0,0.01,True,False,1060,,0.0,63945.35,-109.35,-0.171005,,63836.125,,,0.125,,,,,,,,,,
1783713780.671294,554.9797,bid,THESIS,63837.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713780.671294,554.9797,bid,THESIS,63838.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713787.5326679,561.8411,bid,APPEAR,63836.5,0.01,True,False,1055,,15.9697,63945.35,-108.85,-0.170223,,,,,,,,,,,,,,,
1783713787.5326679,561.8411,bid,CANCEL?,63836.0,0.0,,False,,15.9697,,63945.35,-109.35,-0.171005,,,,,,,,,,,,,,,
1783713787.5326679,561.8411,bid,THESIS,63837.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713787.5326679,561.8411,bid,THESIS,63836.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713792.3326359,566.641,bid,APPEAR,63838.0,0.01,True,False,1040,,4.8,63945.35,-107.35,-0.167878,,,,,,,,,,,,,,,
1783713792.3326359,566.641,bid,CANCEL?,63836.5,0.0,,False,,4.8,,63945.35,-108.85,-0.170223,,,,,,,,,,,,,,,
1783713798.6714408,572.9798,bid,APPEAR,63826.5,0.01,,False,1155,,6.3388,63945.35,-118.85,-0.185862,,,,,,,,,,,,,,,
1783713803.592345,577.9007,bid,THESIS,63836.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,,0.0,,,
1783713803.593347,577.9018,bid,CANCEL?,63826.5,0.0,,False,,4.9219,,63945.35,-118.85,-0.185862,,,,,,,,,,,,,,,
1783713803.593347,577.9018,bid,APPEAR,63825.0,0.01,True,False,1170,,0.0,63945.35,-120.35,-0.188208,,63825.075,,,0.075,,,,,,,,,,
1783713803.606627,577.915,bid,APPEAR,63826.0,0.01,True,False,1160,,0.0133,63945.35,-119.35,-0.186644,,63825.075,,,-0.925,,,,,,,,,,
1783713803.606627,577.915,bid,CANCEL?,63825.0,0.0,,False,,0.0133,,63945.35,-120.35,-0.188208,,,,,,,,,,,,,,,
1783713804.5630279,578.8714,bid,CANCEL?,63826.0,0.0,,False,,0.9564,,63945.35,-119.35,-0.186644,,,,,,,,,,,,,,,
1783713808.2700958,582.5785,bid,APPEAR,63825.0,0.01,True,False,1170,,3.7071,63945.35,-120.35,-0.188208,,63826.025,,,1.025,,,,,,,,,,
1783713808.2700958,582.5785,bid,THESIS,63838.0,,,False,,,,63945.35,,,,,,,,,,,,,0.0,0.0,,,
1783713808.560871,582.8693,bid,APPEAR,63826.0,0.01,True,False,1160,,3.9978,63945.35,-119.35,-0.186644,,63826.025,,,0.025,,,,,,,,,,
1783713808.560871,582.8693,bid,CANCEL?,63825.0,0.0,,False,,0.2908,,63945.35,-120.35,-0.188208,,,,,,,,,,,,,,,
1783713816.561515,590.8699,bid,CANCEL?,63826.0,0.0,,False,,8.0006,,63945.35,-119.35,-0.186644,,,,,,,,,,,,,,,
1783713816.561515,590.8699,bid,APPEAR,63825.5,0.01,True,False,1165,,0.0,63945.35,-119.85,-0.187426,,63825.875,,,0.375,,,,,,,,,,
1783713816.561515,590.8699,bid,THESIS,63826.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713821.5600672,595.8685,bid,CANCEL?,63825.5,0.0,,False,,4.9986,,63945.35,-119.85,-0.187426,,,,,,,,,,,,,,,
1783713821.5600672,595.8685,bid,APPEAR,63817.0,0.01,True,False,1250,,0.0,63945.35,-128.35,-0.200718,,63816.93,,,-0.07,,,,,,,,,,
1783713821.5600672,595.8685,bid,THESIS,63825.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713821.5600672,595.8685,bid,THESIS,63826.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713823.5609138,597.8693,bid,THESIS,63825.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713823.5609138,597.8693,bid,THESIS,63826.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713824.5606241,598.869,bid,CANCEL?,63817.0,0.0,,False,,3.0006,,63945.35,-128.35,-0.200718,,,,,,,,,,,,,,,
1783713825.559811,599.8682,bid,APPEAR,63816.5,0.01,True,False,1255,,0.9992,63945.35,-128.85,-0.2015,,63816.745,,,0.245,,,,,,,,,,
1783713832.565057,606.8735,bid,THESIS,63825.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713833.5593972,607.8678,bid,CANCEL?,63816.5,0.0,,False,,7.9996,,63945.35,-128.85,-0.2015,,,,,,,,,,,,,,,
1783713833.5593972,607.8678,bid,APPEAR,63813.0,0.01,True,False,1290,,0.0,63945.35,-132.35,-0.206974,,63813.295,,,0.295,,,,,,,,,,
1783713837.561625,611.87,bid,THESIS,63817.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713838.559593,612.868,bid,CANCEL?,63813.0,0.0,,False,,5.0002,,63945.35,-132.35,-0.206974,,,,,,,,,,,,,,,
1783713838.559593,612.868,bid,APPEAR,63812.5,0.01,True,False,1295,,0.0,63945.35,-132.85,-0.207756,,63811.465,,,-1.035,,,,,,,,,,
1783713841.562836,615.8712,bid,CANCEL?,63812.5,0.0,,False,,3.0032,,63945.35,-132.85,-0.207756,,,,,,,,,,,,,,,
1783713841.562836,615.8712,bid,APPEAR,63811.0,0.01,True,False,1310,,0.0,63945.35,-134.35,-0.210101,,63811.275,,,0.275,,,,,,,,,,
1783713841.562836,615.8712,bid,THESIS,63816.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713846.560617,620.869,bid,CANCEL?,63811.0,0.0,,False,,4.9978,,63945.35,-134.35,-0.210101,,,,,,,,,,,,,,,
1783713846.560617,620.869,bid,APPEAR,63809.5,0.01,True,False,1325,,0.0,63945.35,-135.85,-0.212447,,63809.815,,,0.315,,,,,,,,,,
1783713849.559895,623.8683,bid,APPEAR,63810.5,0.01,True,False,1315,,2.9993,63945.35,-134.85,-0.210883,,63810.735,,,0.235,,,,,,,,,,
1783713849.559895,623.8683,bid,CANCEL?,63809.5,0.0,,False,,2.9993,,63945.35,-135.85,-0.212447,,,,,,,,,,,,,,,
1783713849.559895,623.8683,bid,THESIS,63813.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713860.559505,634.8679,bid,CANCEL?,63810.5,0.0,,False,,10.9996,,63945.35,-134.85,-0.210883,,,,,,,,,,,,,,,
1783713860.559505,634.8679,bid,APPEAR,63809.5,0.01,True,False,1325,,0.0,63945.35,-135.85,-0.212447,,63809.885,,,0.385,,,,,,,,,,
1783713860.559505,634.8679,bid,THESIS,63812.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713860.559505,634.8679,bid,THESIS,63811.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713861.5612512,635.8697,bid,THESIS,63809.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713863.561599,637.87,bid,APPEAR,63813.0,0.01,True,False,1290,,3.0021,63945.35,-132.35,-0.206974,,63812.925,,,-0.075,,,,,,,,,,
1783713863.561599,637.87,bid,CANCEL?,63809.5,0.0,,False,,3.0021,,63945.35,-135.85,-0.212447,,,,,,,,,,,,,,,
1783713865.5580668,639.8665,bid,THESIS,63810.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713877.5584798,651.8669,bid,CANCEL?,63813.0,0.0,,False,,13.9969,,63945.35,-132.35,-0.206974,,,,,,,,,,,,,,,
1783713877.5584798,651.8669,bid,APPEAR,63802.0,0.01,True,False,1400,,0.0,63945.35,-143.35,-0.224176,,63801.995,,,-0.005,,,,,,,,,,
1783713877.5584798,651.8669,bid,THESIS,63809.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713879.5576901,653.8661,bid,THESIS,63813.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713880.562801,654.8712,bid,APPEAR,63807.0,0.01,True,False,1350,,3.0043,63945.35,-138.35,-0.216357,,63807.205,,,0.205,,,,,,,,,,
1783713880.562801,654.8712,bid,CANCEL?,63802.0,0.0,,False,,3.0043,,63945.35,-143.35,-0.224176,,,,,,,,,,,,,,,
1783713885.557204,659.8656,bid,CANCEL?,63807.0,0.0,,False,,4.9944,,63945.35,-138.35,-0.216357,,,,,,,,,,,,,,,
1783713885.557204,659.8656,bid,APPEAR,63806.5,0.01,True,False,1355,,0.0,63945.35,-138.85,-0.217139,,63806.725,,,0.225,,,,,,,,,,
1783713889.556764,663.8652,bid,APPEAR,63807.0,0.01,True,False,1350,,3.9996,63945.35,-138.35,-0.216357,,63806.025,,,-0.975,,,,,,,,,,
1783713889.556764,663.8652,bid,CANCEL?,63806.5,0.0,,False,,3.9996,,63945.35,-138.85,-0.217139,,,,,,,,,,,,,,,
1783713892.557751,666.8662,bid,CANCEL?,63807.0,0.0,,False,,3.001,,63945.35,-138.35,-0.216357,,,,,,,,,,,,,,,
1783713892.557751,666.8662,bid,APPEAR,63806.0,0.01,True,False,1360,,0.0,63945.35,-139.35,-0.21792,,63806.025,,,0.025,,,,,,,,,,
1783713897.55826,671.8667,bid,THESIS,63802.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713897.55826,671.8667,bid,THESIS,63807.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713899.55729,673.8657,bid,APPEAR,63807.0,0.01,True,False,1350,,6.9995,63945.35,-138.35,-0.216357,,63807.395,,,0.395,,,,,,,,,,
1783713899.55729,673.8657,bid,CANCEL?,63806.0,0.0,,False,,6.9995,,63945.35,-139.35,-0.21792,,,,,,,,,,,,,,,
1783713902.55632,676.8647,bid,THESIS,63806.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713904.556048,678.8645,bid,APPEAR,63814.0,0.01,True,False,1280,,4.9988,63945.35,-131.35,-0.20541,,63814.125,,,0.125,,,,,,,,,,
1783713904.556048,678.8645,bid,CANCEL?,63807.0,0.0,,False,,4.9988,,63945.35,-138.35,-0.216357,,,,,,,,,,,,,,,
1783713905.5557199,679.8641,bid,THESIS,63807.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713907.555949,681.8644,bid,CANCEL?,63814.0,0.0,,False,,2.9999,,63945.35,-131.35,-0.20541,,,,,,,,,,,,,,,
1783713907.555949,681.8644,bid,APPEAR,63806.0,0.01,True,False,1360,,0.0,63945.35,-139.35,-0.21792,,63805.925,,,-0.075,,,,,,,,,,
1783713910.558053,684.8665,bid,THESIS,63806.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713912.555585,686.864,bid,APPEAR,63818.5,0.01,True,False,1235,,4.9996,63945.35,-126.85,-0.198373,,63827.395,,,8.895,,,,,,,,,,
1783713912.555585,686.864,bid,CANCEL?,63806.0,0.0,,False,,4.9996,,63945.35,-139.35,-0.21792,,,,,,,,,,,,,,,
1783713914.560079,688.8685,bid,THESIS,63807.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713915.5564852,689.8649,bid,APPEAR,63829.0,0.01,True,False,1130,,3.0009,63945.35,-116.35,-0.181952,,63835.155,,,6.155,,,,,,,,,,
1783713915.5564852,689.8649,bid,CANCEL?,63818.5,0.0,,False,,3.0009,,63945.35,-126.85,-0.198373,,,,,,,,,,,,,,,
1783713918.555417,692.8638,bid,CANCEL?,63829.0,0.0,,False,,2.9989,,63945.35,-116.35,-0.181952,,,,,,,,,,,,,,,
1783713918.555417,692.8638,bid,APPEAR,63827.5,0.01,True,False,1145,,0.0,63945.35,-117.85,-0.184298,,63827.395,,,-0.105,,,,,,,,,,
1783713920.5605729,694.869,bid,THESIS,63814.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713922.56774,696.8761,bid,APPEAR,63829.5,0.01,True,False,1125,,4.0123,63945.35,-115.85,-0.18117,,63830.385,,,0.885,,,,,,,,,,
1783713922.56774,696.8761,bid,CANCEL?,63827.5,0.0,,False,,4.0123,,63945.35,-117.85,-0.184298,,,,,,,,,,,,,,,
1783713922.56774,696.8761,bid,THESIS,63806.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713925.5588229,699.8672,bid,APPEAR,63830.5,0.01,True,False,1115,,2.9911,63945.35,-114.85,-0.179606,,63830.655,,,0.155,,,,,,,,,,
1783713925.5588229,699.8672,bid,CANCEL?,63829.5,0.0,,False,,2.9911,,63945.35,-115.85,-0.18117,,,,,,,,,,,,,,,
1783713927.558804,701.8672,bid,THESIS,63818.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713928.5581272,702.8665,bid,CANCEL?,63830.5,0.0,,False,,2.9993,,63945.35,-114.85,-0.179606,,,,,,,,,,,,,,,
1783713928.5581272,702.8665,bid,APPEAR,63828.0,0.01,True,False,1140,,0.0,63945.35,-117.35,-0.183516,,63827.455,,,-0.545,,,,,,,,,,
1783713930.563482,704.8719,bid,THESIS,63829.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713934.559171,708.8676,bid,CANCEL?,63828.0,0.0,,False,,6.001,,63945.35,-117.35,-0.183516,,,,,,,,,,,,,,,
1783713934.559171,708.8676,bid,APPEAR,63818.5,0.01,True,False,1235,,0.0,63945.35,-126.85,-0.198373,,63818.415,,,-0.085,,,,,,,,,,
1783713934.559171,708.8676,bid,THESIS,63827.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713937.5668259,711.8752,bid,CANCEL?,63818.5,0.0,,False,,3.0077,,63945.35,-126.85,-0.198373,,,,,,,,,,,,,,,
1783713937.5668259,711.8752,bid,APPEAR,63816.5,0.01,True,False,1255,,0.0,63945.35,-128.85,-0.2015,,63816.645,,,0.145,,,,,,,,,,
1783713938.560677,712.8691,bid,THESIS,63829.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713940.5649972,714.8734,bid,APPEAR,63819.0,0.01,True,False,1230,,2.9982,63945.35,-126.35,-0.197591,,63819.225,,,0.225,,,,,,,,,,
1783713940.5649972,714.8734,bid,CANCEL?,63816.5,0.0,,False,,2.9982,,63945.35,-128.85,-0.2015,,,,,,,,,,,,,,,
1783713940.5649972,714.8734,bid,THESIS,63830.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713943.563031,717.8714,bid,APPEAR,63820.0,0.01,True,False,1220,,2.998,63945.35,-125.35,-0.196027,,63820.025,,,0.025,,,,,,,,,,
1783713943.563031,717.8714,bid,CANCEL?,63819.0,0.0,,False,,2.998,,63945.35,-126.35,-0.197591,,,,,,,,,,,,,,,
1783713943.563031,717.8714,bid,THESIS,63828.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713950.575875,724.8843,bid,CANCEL?,63820.0,0.0,,False,,7.0128,,63945.35,-125.35,-0.196027,,,,,,,,,,,,,,,
1783713950.575875,724.8843,bid,APPEAR,63809.0,0.01,True,False,1330,,0.0,63945.35,-136.35,-0.213229,,63809.215,,,0.215,,,,,,,,,,
1783713950.575875,724.8843,bid,THESIS,63818.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713960.562377,734.8708,bid,CANCEL?,63809.0,0.0,,False,,9.9865,,63945.35,-136.35,-0.213229,,,,,,,,,,,,,,,
1783713960.562377,734.8708,bid,APPEAR,63807.5,0.01,True,False,1345,,0.0,63945.35,-137.85,-0.215575,,63807.475,,,-0.025,,,,,,,,,,
1783713960.562377,734.8708,bid,THESIS,63816.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713960.562377,734.8708,bid,THESIS,63819.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713960.562377,734.8708,bid,THESIS,63820.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713969.5610611,743.8695,bid,APPEAR,63810.5,0.01,True,False,1315,,8.9987,63945.35,-134.85,-0.210883,,63812.32,,,1.82,,,,,,,,,,
1783713969.5610611,743.8695,bid,CANCEL?,63807.5,0.0,,False,,8.9987,,63945.35,-137.85,-0.215575,,,,,,,,,,,,,,,
1783713969.5610611,743.8695,bid,THESIS,63809.0,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713972.658921,746.9673,bid,APPEAR,63816.5,0.01,True,False,1255,,3.0979,63945.35,-128.85,-0.2015,,63816.475,,,-0.025,,,,,,,,,,
1783713972.658921,746.9673,bid,CANCEL?,63810.5,0.0,,False,,3.0979,,63945.35,-134.85,-0.210883,,,,,,,,,,,,,,,
1783713976.56026,750.8687,bid,THESIS,63807.5,,,False,,,,63945.35,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713978.560101,752.8685,bid,CANCEL?,63816.5,0.0,,False,,5.9012,,63945.35,-128.85,-0.2015,,,,,,,,,,,,,,,
1783713978.560101,752.8685,bid,APPEAR,63812.0,0.01,True,False,1300,,0.0,63945.35,-133.35,-0.208537,,63812.065,,,0.065,,,,,,,,,,
1783713981.5599182,755.8683,bid,CANCEL?,63812.0,0.0,,False,,2.9998,,63945.35,-133.35,-0.208537,,,,,,,,,,,,,,,
1783713981.5599182,755.8683,bid,APPEAR,63808.0,0.01,True,False,1340,,0.0,63945.35,-137.35,-0.214793,,63808.395,,,0.395,,,,,,,,,,
