timestamp,elapsed_s,side,event,price,total_qty,fresh,at_bbo,dist_bbo_ticks,duration_s,gap_s,mid,dist_mid_abs,dist_mid_pct,bn_mid,cb_mid,ext_venue,tm_ref_basis,peg_cb,side_rule_ok,edge_bn,edge_cb,pre_drift_ext,pre_toward_ext,life_drift_ext,life_toward_ext,drift_1s,drift_5s,drift_15s,ext_drift_1s,ext_drift_5s,ext_drift_15s
1783714801.5183601,797.2692,bid,APPEAR,63743.5,0.01,True,False,940,,0.0,63837.8,-94.3,-0.147718,,63740.005,coinbase,97.795,3.495,True,,-3.495,-3.425,3.425,,,,,,,,
1783714804.5534132,800.3043,bid,CANCEL?,63743.5,0.0,,False,,3.0351,,63837.8,-94.3,-0.147718,,,coinbase,,,,,,,,-7.0,7.0,,,,,,
1783714804.5534132,800.3043,bid,APPEAR,63736.5,0.01,True,False,1010,,0.0,63837.8,-101.3,-0.158683,,63733.005,coinbase,104.795,3.495,True,,-3.495,-3.43,3.43,,,,,,,,
1783714807.517747,803.2686,bid,CANCEL?,63736.5,0.0,,False,,2.9643,,63837.8,-101.3,-0.158683,,,coinbase,,,,,,,,-29.355,29.355,,,,,,
1783714807.517747,803.2686,bid,APPEAR,63705.0,0.01,True,False,1325,,0.0,63837.8,-132.8,-0.208027,,63703.65,coinbase,134.15,1.35,True,,-1.35,-1.945,1.945,,,,,,,,
1783714810.517449,806.2683,bid,CANCEL?,63705.0,0.0,,False,,2.9997,,63837.8,-132.8,-0.208027,,,coinbase,,,,,,,,-0.005,0.005,,,,,,
1783714810.517449,806.2683,bid,APPEAR,63703.5,0.01,True,False,1340,,0.0,63837.8,-134.3,-0.210377,,63703.645,coinbase,134.155,-0.145,True,,0.145,0.0,-0.0,,,,,,,,
1783714813.535129,809.286,bid,THESIS,63755.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-15.0,-86.7
1783714815.593312,811.3442,bid,CANCEL?,63703.5,0.0,,False,,5.0759,,63837.8,-134.3,-0.210377,,,coinbase,,,,,,,,-30.9,30.9,,,,,,
1783714815.593312,811.3442,bid,APPEAR,63664.0,0.01,True,False,1735,,0.0,63837.8,-173.8,-0.272252,,63672.745,coinbase,165.055,-8.745,True,,8.745,11.84,-11.84,,,,,,,,
1783714816.828088,812.5789,bid,THESIS,63743.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-36.355,-68.32
1783714818.6104572,814.3613,bid,APPEAR,63670.5,0.01,True,False,1670,,3.0171,63837.8,-167.3,-0.26207,,63670.685,coinbase,167.115,-0.185,True,,0.185,0.0,-0.0,,,,,,,,
1783714818.6104572,814.3613,bid,CANCEL?,63664.0,0.0,,False,,3.0171,,63837.8,-173.8,-0.272252,,,coinbase,,,,,,,,-2.06,2.06,,,,,,
1783714819.6492531,815.4001,bid,THESIS,63736.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-20.645,-29.36,-58.3
1783714821.762141,817.513,bid,APPEAR,63674.5,0.01,True,False,1630,,3.1517,63837.8,-163.3,-0.255805,,63674.705,coinbase,163.095,-0.205,True,,0.205,0.0,-0.0,,,,,,,,
1783714821.762141,817.513,bid,CANCEL?,63670.5,0.0,,False,,3.1517,,63837.8,-167.3,-0.26207,,,coinbase,,,,,,,,4.02,-4.02,,,,,,
1783714822.60448,818.3553,bid,THESIS,63705.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-0.005,-35.345,-28.945
1783714825.604706,821.3556,bid,THESIS,63703.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-35.34,-30.9,-17.63
1783714826.6036842,822.3545,bid,APPEAR,63686.0,0.01,True,False,1515,,4.8415,63837.8,-151.8,-0.23779,,63692.715,coinbase,145.085,-6.715,True,,6.715,6.7,-6.7,,,,,,,,
1783714826.6036842,822.3545,bid,CANCEL?,63674.5,0.0,,False,,4.8415,,63837.8,-163.3,-0.255805,,,coinbase,,,,,,,,18.01,-18.01,,,,,,
1783714830.604765,826.3556,bid,APPEAR,63696.0,0.01,True,False,1415,,4.0011,63837.8,-141.8,-0.222125,,63691.375,coinbase,146.425,4.625,True,,-4.625,-4.98,4.98,,,,,,,,
1783714830.604765,826.3556,bid,CANCEL?,63686.0,0.0,,False,,4.0011,,63837.8,-151.8,-0.23779,,,coinbase,,,,,,,,-1.34,1.34,,,,,,
1783714830.604765,826.3556,bid,THESIS,63664.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-1.06,1.96,18.63
1783714834.6064892,830.3573,bid,CANCEL?,63696.0,0.0,,False,,4.0017,,63837.8,-141.8,-0.222125,,,coinbase,,,,,,,,2.02,-2.02,,,,,,
1783714834.6064892,830.3573,bid,APPEAR,63694.5,0.01,True,False,1430,,0.0,63837.8,-143.3,-0.224475,,63693.395,coinbase,144.405,1.105,True,,-1.105,-0.59,0.59,,,,,,,,
1783714834.6064892,830.3573,bid,THESIS,63670.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,4.02,6.53,22.71
1783714837.616417,833.3673,bid,THESIS,63674.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,21.65,17.1
1783714838.602668,834.3535,bid,CANCEL?,63694.5,0.0,,False,,3.9962,,63837.8,-143.3,-0.224475,,,coinbase,,,,,,,,-22.955,22.955,,,,,,
1783714838.602668,834.3535,bid,APPEAR,63660.0,0.01,True,False,1775,,0.0,63837.8,-177.8,-0.278518,,63670.44,coinbase,167.36,-10.44,True,,10.44,-21.365,21.365,,,,,,,,
1783714842.603905,838.3548,bid,APPEAR,63672.5,0.01,True,False,1650,,4.0012,63837.8,-165.3,-0.258937,,63672.895,coinbase,164.905,-0.395,True,,0.395,0.0,-0.0,,,,,,,,
1783714842.603905,838.3548,bid,CANCEL?,63660.0,0.0,,False,,4.0012,,63837.8,-177.8,-0.278518,,,coinbase,,,,,,,,2.455,-2.455,,,,,,
1783714842.603905,838.3548,bid,THESIS,63686.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,3.64,2.07,-19.82
1783714846.603272,842.3541,bid,CANCEL?,63672.5,0.0,,False,,3.9994,,63837.8,-165.3,-0.258937,,,coinbase,,,,,,,,-2.05,2.05,,,,,,
1783714846.603272,842.3541,bid,APPEAR,63670.5,0.01,True,False,1670,,0.0,63837.8,-167.3,-0.26207,,63670.845,coinbase,166.955,-0.345,True,,0.345,-0.775,0.775,,,,,,,,
1783714846.603272,842.3541,bid,THESIS,63696.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,3.41,0.43,-20.53
1783714850.603832,846.3547,bid,APPEAR,63678.0,0.01,True,False,1595,,4.0006,63837.8,-159.8,-0.250322,,63678.155,coinbase,159.645,-0.155,True,,0.155,0.0,-0.0,,,,,,,,
1783714850.603832,846.3547,bid,CANCEL?,63670.5,0.0,,False,,4.0006,,63837.8,-167.3,-0.26207,,,coinbase,,,,,,,,7.31,-7.31,,,,,,
1783714850.603832,846.3547,bid,THESIS,63694.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-1.59,-18.03,-15.24
1783714860.606526,856.3574,bid,APPEAR,63681.5,0.01,True,False,1560,,10.0027,63837.8,-156.3,-0.244839,,63681.795,coinbase,156.005,-0.295,True,,0.295,0.0,-0.0,,,,,,,,
1783714860.606526,856.3574,bid,CANCEL?,63678.0,0.0,,False,,10.0027,,63837.8,-159.8,-0.250322,,,coinbase,,,,,,,,3.64,-3.64,,,,,,
1783714860.606526,856.3574,bid,THESIS,63660.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,7.475,2.435,11.355
1783714860.606526,856.3574,bid,THESIS,63672.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-0.02,3.385,8.9
1783714862.602876,858.3537,bid,THESIS,63670.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,5.435,7.31,32.79
1783714863.604915,859.3558,bid,APPEAR,63703.5,0.01,True,False,1340,,2.9984,63837.8,-134.3,-0.210377,,63703.635,coinbase,134.165,-0.135,True,,0.135,0.0,-0.0,,,,,,,,
1783714863.604915,859.3558,bid,CANCEL?,63681.5,0.0,,False,,2.9984,,63837.8,-156.3,-0.244839,,,coinbase,,,,,,,,21.84,-21.84,,,,,,
1783714865.6040251,861.3549,bid,THESIS,63678.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,3.64,43.68
1783714866.603263,862.3541,bid,APPEAR,63721.5,0.01,True,False,1160,,2.9983,63837.8,-116.3,-0.18218,,63721.835,coinbase,115.965,-0.335,True,,0.335,0.0,-0.0,,,,,,,,
1783714866.603263,862.3541,bid,CANCEL?,63703.5,0.0,,False,,2.9983,,63837.8,-134.3,-0.210377,,,coinbase,,,,,,,,18.2,-18.2,,,,,,
1783714870.603186,866.354,bid,APPEAR,63730.5,0.01,True,False,1070,,3.9999,63837.8,-107.3,-0.168082,,63700.655,coinbase,137.145,29.845,True,,-29.845,-29.82,29.82,,,,,,,,
1783714870.603186,866.354,bid,CANCEL?,63721.5,0.0,,False,,3.9999,,63837.8,-116.3,-0.18218,,,coinbase,,,,,,,,-21.18,21.18,,,,,,
1783714874.603584,870.3544,bid,CANCEL?,63730.5,0.0,,False,,4.0004,,63837.8,-107.3,-0.168082,,,coinbase,,,,,,,,-23.815,23.815,,,,,,
1783714874.603584,870.3544,bid,APPEAR,63700.5,0.01,True,False,1370,,0.0,63837.8,-137.3,-0.215076,,63676.84,coinbase,160.96,23.66,True,,-23.66,-23.815,23.815,,,,,,,,
1783714876.6050801,872.3559,bid,THESIS,63681.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,21.84,40.04,4.2
1783714877.6215,873.3724,bid,CANCEL?,63700.5,0.0,,False,,3.0179,,63837.8,-137.3,-0.215076,,,coinbase,,,,,,,,-10.04,10.04,,,,,,
1783714877.6215,873.3724,bid,APPEAR,63686.0,0.01,True,False,1515,,0.0,63837.8,-151.8,-0.23779,,63666.8,coinbase,171.0,19.2,True,,-19.2,-19.195,19.195,,,,,,,,
1783714878.6337862,874.3846,bid,THESIS,63703.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,18.2,-2.98,-33.89
1783714880.60229,876.3531,bid,APPEAR,63688.5,0.01,True,False,1490,,2.9808,63837.8,-149.3,-0.233874,,63686.645,coinbase,151.155,1.855,True,,-1.855,3.44,-3.44,,,,,,,,
1783714880.60229,876.3531,bid,CANCEL?,63686.0,0.0,,False,,2.9808,,63837.8,-151.8,-0.23779,,,coinbase,,,,,,,,19.845,-19.845,,,,,,
1783714882.6023822,878.3532,bid,THESIS,63721.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,5.17,-21.18,-33.42
1783714883.6040802,879.3549,bid,CANCEL?,63688.5,0.0,,False,,3.0018,,63837.8,-149.3,-0.233874,,,coinbase,,,,,,,,18.845,-18.845,,,,,,
1783714884.671943,880.4228,bid,APPEAR,63692.5,0.01,True,False,1450,,1.0679,63837.8,-145.3,-0.227608,,63721.835,coinbase,115.965,-29.335,True,,29.335,16.345,-16.345,,,,,,,,
1783714885.60925,881.3601,bid,THESIS,63730.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-14.66,23.73
1783714887.602239,883.3531,bid,APPEAR,63724.0,0.01,True,False,1135,,3.9982,63837.8,-113.8,-0.178264,,63727.575,coinbase,110.225,-3.575,True,,3.575,3.19,-3.19,,,,,,,,
1783714887.602239,883.3531,bid,CANCEL?,63692.5,0.0,,False,,2.9303,,63837.8,-145.3,-0.227608,,,coinbase,,,,,,,,5.74,-5.74,,,,,,
1783714889.648334,885.3992,bid,THESIS,63700.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,9.155,9.805,50.255
1783714890.781108,886.532,bid,APPEAR,63727.0,0.01,True,False,1105,,3.1789,63837.8,-110.8,-0.173565,,63727.095,coinbase,110.705,-0.095,True,,0.095,0.0,-0.0,,,,,,,,
1783714890.781108,886.532,bid,CANCEL?,63724.0,0.0,,False,,3.1789,,63837.8,-113.8,-0.178264,,,coinbase,,,,,,,,-0.48,0.48,,,,,,
1783714893.603921,889.3548,bid,APPEAR,63736.0,0.01,True,False,1015,,2.8228,63837.8,-101.8,-0.159467,,63747.315,coinbase,90.485,-11.315,True,,11.315,11.37,-11.37,,,,,,,,
1783714893.603921,889.3548,bid,CANCEL?,63727.0,0.0,,False,,2.8228,,63837.8,-110.8,-0.173565,,,coinbase,,,,,,,,20.22,-20.22,,,,,,
1783714893.603921,889.3548,bid,THESIS,63686.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,2.945,38.69,80.515
1783714895.6035898,891.3544,bid,THESIS,63688.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,1.77,37.74,86.495
1783714896.766078,892.5169,bid,APPEAR,63774.0,0.01,True,False,635,,3.1622,63837.8,-63.8,-0.099941,,63773.935,coinbase,63.865,0.065,True,,-0.065,0.795,-0.795,,,,,,,,
1783714896.766078,892.5169,bid,CANCEL?,63736.0,0.0,,False,,3.1622,,63837.8,-101.8,-0.159467,,,coinbase,,,,,,,,26.62,-26.62,,,,,,
1783714900.6033862,896.3542,bid,APPEAR,63779.5,0.01,True,False,580,,3.8373,63837.8,-58.3,-0.091325,,63780.075,coinbase,57.725,-0.575,True,,0.575,0.45,-0.45,,,,,,,,
1783714900.6033862,896.3542,bid,CANCEL?,63774.0,0.0,,False,,3.8373,,63837.8,-63.8,-0.099941,,,coinbase,,,,,,,,6.14,-6.14,,,,,,
1783714900.6033862,896.3542,bid,THESIS,63692.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,5.74,5.26,58.24
1783714902.822804,898.5737,bid,THESIS,63724.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-0.48,19.74,52.5
1783714903.602533,899.3534,bid,APPEAR,63780.0,0.01,True,False,575,,2.9991,63837.8,-57.8,-0.090542,,63782.625,coinbase,55.175,-2.625,True,,2.625,2.55,-2.55,,,,,,,,
1783714903.602533,899.3534,bid,CANCEL?,63779.5,0.0,,False,,2.9991,,63837.8,-58.3,-0.091325,,,coinbase,,,,,,,,2.55,-2.55,,,,,,
1783714907.602169,903.353,bid,APPEAR,63783.5,0.01,True,False,540,,3.9996,63837.8,-54.3,-0.085059,,63787.13,coinbase,50.67,-3.63,True,,3.63,3.415,-3.415,,,,,,,,
1783714907.602169,903.353,bid,CANCEL?,63780.0,0.0,,False,,3.9996,,63837.8,-57.8,-0.090542,,,coinbase,,,,,,,,4.505,-4.505,,,,,,
1783714907.602169,903.353,bid,THESIS,63727.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,20.22,46.84,60.035
1783714909.602113,905.353,bid,THESIS,63736.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,25.825,31.03,43.23
1783714910.6013398,906.3522,bid,APPEAR,63789.5,0.01,True,False,480,,2.9992,63837.8,-48.3,-0.075661,,63790.905,coinbase,46.895,-1.405,True,,1.405,0.36,-0.36,,,,,,,,
1783714910.6013398,906.3522,bid,CANCEL?,63783.5,0.0,,False,,2.9992,,63837.8,-54.3,-0.085059,,,coinbase,,,,,,,,3.775,-3.775,,,,,,
1783714912.6467452,908.3976,bid,THESIS,63774.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,4.41,6.14,16.97
1783714914.6044202,910.3553,bid,APPEAR,63793.5,0.01,True,False,440,,4.0031,63837.8,-44.3,-0.069395,,63795.685,coinbase,42.115,-2.185,True,,2.185,4.78,-4.78,,,,,,,,
1783714914.6044202,910.3553,bid,CANCEL?,63789.5,0.0,,False,,4.0031,,63837.8,-48.3,-0.075661,,,coinbase,,,,,,,,4.78,-4.78,,,,,,
1783714915.603877,911.3547,bid,THESIS,63779.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,7.055,15.61
1783714917.602657,913.3535,bid,APPEAR,63795.5,0.01,True,False,420,,2.9982,63837.8,-42.3,-0.066262,,63795.685,coinbase,42.115,-0.185,True,,0.185,0.0,-0.0,,,,,,,,
1783714917.602657,913.3535,bid,CANCEL?,63793.5,0.0,,False,,2.9982,,63837.8,-44.3,-0.069395,,,coinbase,,,,,,,,0.0,-0.0,,,,,,
1783714919.713471,915.4643,bid,THESIS,63780.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,1.09,7.92,17.84
1783714923.600925,919.3518,bid,APPEAR,63802.0,0.01,True,False,355,,5.9983,63837.8,-35.8,-0.05608,,63801.915,coinbase,35.885,0.085,True,,-0.085,0.0,-0.0,,,,,,,,
1783714923.600925,919.3518,bid,CANCEL?,63795.5,0.0,,False,,5.9983,,63837.8,-42.3,-0.066262,,,coinbase,,,,,,,,6.23,-6.23,,,,,,
1783714923.600925,919.3518,bid,THESIS,63783.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,3.415,3.775,14.785
1783714925.604963,921.3558,bid,THESIS,63789.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,4.78,14.2
1783714926.6024818,922.3533,bid,CANCEL?,63802.0,0.0,,False,,3.0016,,63837.8,-35.8,-0.05608,,,coinbase,,,,,,,,-12.26,12.26,,,,,,
1783714927.616745,923.3676,bid,APPEAR,63805.0,0.01,True,False,325,,1.0143,63837.8,-32.8,-0.05138,,63787.995,coinbase,49.805,17.005,True,,-17.005,-1.66,1.66,,,,,,,,
1783714930.6559548,926.4068,bid,THESIS,63793.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,4.78,-15.6
1783714931.601274,927.3521,bid,CANCEL?,63805.0,0.0,,False,,3.9845,,63837.8,-32.8,-0.05138,,,coinbase,,,,,,,,-12.77,12.77,,,,,,
1783714931.601274,927.3521,bid,APPEAR,63780.5,0.01,True,False,570,,0.0,63837.8,-57.3,-0.089759,,63775.225,coinbase,62.575,5.275,True,,-5.275,-7.085,7.085,,,,,,,,
1783714934.6258812,930.3767,bid,CANCEL?,63780.5,0.0,,False,,3.0246,,63837.8,-57.3,-0.089759,,,coinbase,,,,,,,,1.21,-1.21,,,,,,
1783714934.6258812,930.3767,bid,APPEAR,63776.5,0.01,True,False,610,,0.0,63837.8,-61.3,-0.096025,,63776.435,coinbase,61.365,0.065,True,,-0.065,0.0,-0.0,,,,,,,,
1783714934.6258812,930.3767,bid,THESIS,63795.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,4.78,6.23,-19.25
1783714939.601523,935.3524,bid,APPEAR,63808.5,0.01,True,False,290,,4.9756,63837.8,-29.3,-0.045898,,63808.595,coinbase,29.205,-0.095,True,,0.095,0.0,-0.0,,,,,,,,
1783714939.601523,935.3524,bid,CANCEL?,63776.5,0.0,,False,,4.9756,,63837.8,-61.3,-0.096025,,,coinbase,,,,,,,,32.16,-32.16,,,,,,
1783714939.601523,935.3524,bid,THESIS,63802.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-13.92,6.68
1783714943.6032908,939.3541,bid,THESIS,63805.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-5.685,-11.56,20.6
1783714947.604643,943.3555,bid,THESIS,63780.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,1.21,33.37,33.36
1783714950.8265002,946.5774,bid,JOINED,63808.5,0.018,,False,,11.225,,63837.8,-29.3,-0.045898,,,coinbase,,,,,,,,6.96,-6.96,,,,,,
1783714950.8265002,946.5774,bid,THESIS,63776.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,32.16,32.16,39.12
1783714952.632849,948.3837,bid,APPEAR,63816.5,0.01,True,False,210,,13.0313,63837.8,-21.3,-0.033366,,63852.445,coinbase,-14.645,-35.945,False,,35.945,41.86,-41.86,,,,,,,,
1783714954.600389,950.3512,ask,APPEAR,63851.5,0.01,True,False,134,,333.0719,63837.8,13.7,0.021461,,63850.085,coinbase,-12.285,1.415,True,,1.415,-2.36,-2.36,,,,,,,,
1783714955.6016,951.3525,bid,CANCEL?,63816.5,0.0,,False,,2.9688,,63837.8,-21.3,-0.033366,,,coinbase,,,,,,,,-12.365,12.365,,,,,,
1783714955.6016,951.3525,bid,THESIS,63808.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,3.19,31.485
1783714957.6010199,953.3519,ask,CANCEL?,63851.5,0.0,,False,,3.0006,,63837.8,13.7,0.021461,,,coinbase,,,,,,,,0.31,0.31,,,,,,
1783714959.976774,955.7276,ask,APPEAR,63855.0,0.01,True,False,169,,2.3758,63837.8,17.2,0.026943,,63804.005,coinbase,33.795,50.995,False,,50.995,-50.22,-50.22,,,,,,,,
1783714960.60023,956.3511,bid,APPEAR,63824.0,0.01,True,False,135,,4.9986,63837.8,-13.8,-0.021617,,63824.685,coinbase,13.115,-0.685,True,,0.685,-29.54,29.54,,,,,,,,
1783714960.60023,956.3511,ask,CANCEL?,63855.0,0.0,,False,,0.6235,,63837.8,17.2,0.026943,,,coinbase,,,,,,,,20.68,20.68,,,,,,
1783714964.6055858,960.3564,bid,CANCEL?,63832.5,0.0,,False,,301.0802,,63837.8,-5.3,-0.008302,,,coinbase,,,,,,,,-5.5,5.5,,,,,,
1783714964.6055858,960.3564,bid,APPEAR,63828.0,0.01,True,False,95,,0.0,63837.8,-9.8,-0.015351,,63828.875,coinbase,8.925,-0.875,True,,0.875,0.0,-0.0,,,,,,,,
1783714964.6055858,960.3564,bid,CANCEL?,63824.0,0.0,,False,,4.0054,,63837.8,-13.8,-0.021617,,,coinbase,,,,,,,,4.19,-4.19,,,,,,
1783714966.0024,961.7533,bid,APPEAR,63828.5,0.01,True,False,90,,1.3968,63837.8,-9.3,-0.014568,,63828.875,coinbase,8.925,-0.375,True,,0.375,0.0,-0.0,,,,,,,,
1783714967.600658,963.3515,bid,CANCEL?,63828.5,0.0,,False,,1.5983,,63837.8,-9.3,-0.014568,,,coinbase,,,,,,,,-12.39,12.39,,,,,,
1783714967.600658,963.3515,bid,APPEAR,63816.5,0.01,True,False,210,,0.0,63837.8,-21.3,-0.033366,,63816.485,coinbase,21.315,0.015,True,,-0.015,-8.005,8.005,,,,,,,,
1783714968.600479,964.3513,bid,THESIS,63816.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-2.36,1.78,-35.96
1783714970.602556,966.3534,ask,THESIS,63851.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-10.005,-46.08,-33.6
1783714974.599675,970.3505,bid,CANCEL?,63816.5,0.0,,False,,6.999,,63837.8,-21.3,-0.033366,,,coinbase,,,,,,,,-3.4,3.4,,,,,,
1783714974.599675,970.3505,bid,APPEAR,63813.0,0.01,True,False,245,,0.0,63837.8,-24.8,-0.038848,,63813.085,coinbase,24.715,-0.085,True,,0.085,-3.4,3.4,,,,,,,,
1783714975.600517,971.3514,ask,THESIS,63855.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,23.825,24.87,9.08
1783714975.600517,971.3514,bid,THESIS,63824.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,3.145,4.19,-11.6
1783714980.59992,976.3508,bid,THESIS,63828.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-12.39,-16.03
1783714981.600605,977.3515,bid,CANCEL?,63813.0,0.0,,False,,7.0009,,63837.8,-24.8,-0.038848,,,coinbase,,,,,,,,-0.24,0.24,,,,,,
1783714981.600605,977.3515,bid,APPEAR,63812.5,0.01,True,False,250,,0.0,63837.8,-25.3,-0.039632,,63812.845,coinbase,24.955,-0.345,True,,0.345,0.0,-0.0,,,,,,,,
1783714981.600605,977.3515,bid,THESIS,63828.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-12.39,-12.39,-16.03
1783714984.599744,980.3506,bid,THESIS,63816.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-3.4,-6.67
1783714985.5997329,981.3506,bid,CANCEL?,63812.5,0.0,,False,,3.9991,,63837.8,-25.3,-0.039632,,,coinbase,,,,,,,,-3.03,3.03,,,,,,
1783714985.5997329,981.3506,bid,APPEAR,63809.5,0.01,True,False,280,,0.0,63837.8,-28.3,-0.044331,,63809.815,coinbase,27.985,-0.315,True,,0.315,0.0,-0.0,,,,,,,,
1783714991.609931,987.3608,bid,THESIS,63813.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-5.735
1783714993.6202939,989.3711,bid,CANCEL?,63809.5,0.0,,False,,8.0206,,63837.8,-28.3,-0.044331,,,coinbase,,,,,,,,-4.76,4.76,,,,,,
1783714993.6202939,989.3711,bid,APPEAR,63806.5,0.01,True,False,310,,0.0,63837.8,-31.3,-0.049031,,63805.055,coinbase,32.745,1.445,True,,-1.445,-2.295,2.295,,,,,,,,
1783714996.638036,992.3889,bid,CANCEL?,63806.5,0.0,,False,,3.0177,,63837.8,-31.3,-0.049031,,,coinbase,,,,,,,,0.0,-0.0,,,,,,
1783714996.638036,992.3889,bid,APPEAR,63805.0,0.01,True,False,325,,0.0,63837.8,-32.8,-0.05138,,63805.055,coinbase,32.745,-0.055,True,,0.055,0.0,-0.0,,,,,,,,
1783714996.638036,992.3889,bid,THESIS,63812.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-3.03,-5.495,-7.79
1783715001.603345,997.3542,bid,THESIS,63809.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-2.465,-2.465,-35.44
1783715003.599463,999.3503,bid,CANCEL?,63805.0,0.0,,False,,6.9614,,63837.8,-32.8,-0.05138,,,coinbase,,,,,,,,-30.69,30.69,,,,,,
1783715003.599463,999.3503,bid,APPEAR,63774.0,0.01,True,False,635,,0.0,63837.8,-63.8,-0.099941,,63774.365,coinbase,63.435,-0.365,True,,0.365,-0.01,0.01,,,,,,,,
1783715007.59895,1003.3498,bid,CANCEL?,63774.0,0.0,,False,,3.9995,,63837.8,-63.8,-0.099941,,,coinbase,,,,,,,,-2.4,2.4,,,,,,
1783715007.59895,1003.3498,bid,APPEAR,63772.0,0.01,True,False,655,,0.0,63837.8,-65.8,-0.103074,,63771.965,coinbase,65.835,0.035,True,,-0.035,0.0,-0.0,,,,,,,,
1783715011.6013079,1007.3522,bid,THESIS,63806.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-30.68,-35.89
1783715012.7566159,1008.5075,bid,CANCEL?,63772.0,0.0,,False,,5.1577,,63837.8,-65.8,-0.103074,,,coinbase,,,,,,,,-5.99,5.99,,,,,,
