timestamp,elapsed_s,side,event,price,total_qty,sole,duration_s,mid,dist_mid_abs,dist_mid_pct
1783574408.96826,0.8328,ask,APPEAR,62477.0,0.00024,True,,62448.25,28.75,0.046038
1783574408.96826,0.8328,ask,APPEAR,62534.3,0.00024,True,,62448.25,86.05,0.137794
1783574410.8055658,2.6701,ask,CANCEL?,62534.3,0,,1.8373,62448.25,86.05,0.137794
1783574410.8055658,2.6701,ask,APPEAR,62660.4,0.00024,True,,62448.25,212.15,0.339721
1783574411.80713,3.6716,ask,CANCEL?,62660.4,0,,1.0016,62448.25,212.15,0.339721
1783574411.80713,3.6716,ask,APPEAR,62667.8,0.00024,True,,62448.25,219.55,0.351571
1783574412.806711,4.6712,ask,CANCEL?,62477.0,0,,3.8385,62543.65,-66.65,-0.106566
1783574412.806711,4.6712,ask,APPEAR,62543.6,0.00024,True,,62481.55,62.05,0.099309
1783574412.806711,4.6712,ask,APPEAR,62543.7,0.00024,True,,62481.55,62.15,0.099469
1783574412.806711,4.6712,ask,CANCEL?,62667.8,0,,0.9996,62481.55,186.25,0.298088
1783574413.850446,5.715,ask,APPEAR,62481.6,0.00024,True,,62450.55,31.05,0.049719
1783574413.850446,5.715,ask,APPEAR,62543.5,0.00024,True,,62450.55,92.95,0.148838
1783574413.850446,5.715,ask,CANCEL?,62543.6,0,,1.0437,62450.55,93.05,0.148998
1783574413.850446,5.715,ask,CANCEL?,62543.7,0,,1.0437,62450.55,93.15,0.149158
1783574415.806735,7.6712,ask,CANCEL?,62543.5,0,,1.9563,62450.55,92.95,0.148838
1783574415.806735,7.6712,ask,APPEAR,62667.8,0.00024,True,,62450.55,217.25,0.347875
1783574416.8786361,8.7431,ask,CANCEL?,62481.6,0,,3.0282,62543.65,-62.05,-0.099211
1783574416.8786361,8.7431,ask,APPEAR,62543.6,0.00024,True,,62481.55,62.05,0.099309
1783574416.8786361,8.7431,ask,APPEAR,62543.7,0.00024,True,,62481.55,62.15,0.099469
1783574416.8786361,8.7431,ask,CANCEL?,62667.8,0,,1.0719,62481.55,186.25,0.298088
1783574417.8060942,9.6706,ask,APPEAR,62481.6,0.00024,True,,62450.55,31.05,0.049719
1783574417.8060942,9.6706,ask,APPEAR,62543.5,0.00024,True,,62450.55,92.95,0.148838
1783574417.8060942,9.6706,ask,CANCEL?,62543.6,0,,0.9275,62450.55,93.05,0.148998
1783574417.8060942,9.6706,ask,CANCEL?,62543.7,0,,0.9275,62450.55,93.15,0.149158
1783574419.8085299,11.673,ask,CANCEL?,62543.5,0,,2.0024,62450.55,92.95,0.148838
1783574419.8085299,11.673,ask,APPEAR,62667.8,0.00024,True,,62450.55,217.25,0.347875
1783574421.805869,13.6704,ask,CANCEL?,62481.6,0,,3.9998,62543.65,-62.05,-0.099211
1783574421.805869,13.6704,ask,APPEAR,62543.6,0.00024,True,,62481.55,62.05,0.099309
1783574421.805869,13.6704,ask,APPEAR,62543.7,0.00024,True,,62481.55,62.15,0.099469
1783574421.805869,13.6704,ask,CANCEL?,62667.8,0,,1.9973,62481.55,186.25,0.298088
1783574422.818482,14.683,ask,CANCEL?,62543.6,0,,1.0126,62481.6,62.0,0.099229
1783574423.806995,15.6715,ask,APPEAR,62481.6,0.00024,True,,62450.55,31.05,0.049719
1783574423.806995,15.6715,ask,APPEAR,62543.5,0.00024,True,,62450.55,92.95,0.148838
1783574423.806995,15.6715,ask,CANCEL?,62543.7,0,,2.0011,62450.55,93.15,0.149158
1783574425.80627,17.6708,ask,CANCEL?,62543.5,0,,1.9993,62450.55,92.95,0.148838
1783574426.910773,18.7753,ask,CANCEL?,62481.6,0,,3.1038,62543.7,-62.1,-0.099291
1783574426.910773,18.7753,ask,APPEAR,62543.6,0.00024,True,,62481.55,62.05,0.099309
1783574426.910773,18.7753,ask,APPEAR,62543.7,0.00024,True,,62481.55,62.15,0.099469
1783574428.859041,20.7236,ask,APPEAR,62481.6,0.00024,True,,62450.55,31.05,0.049719
1783574428.859041,20.7236,ask,APPEAR,62543.5,0.00024,True,,62450.55,92.95,0.148838
1783574428.859041,20.7236,ask,CANCEL?,62543.6,0,,1.9483,62450.55,93.05,0.148998
1783574428.859041,20.7236,ask,CANCEL?,62543.7,0,,1.9483,62450.55,93.15,0.149158
1783574430.807959,22.6725,ask,CANCEL?,62481.6,0,,1.9489,62481.5,0.1,0.00016
1783574430.807959,22.6725,ask,CANCEL?,62543.5,0,,1.9489,62543.7,-0.2,-0.00032
1783574430.807959,22.6725,ask,APPEAR,62543.7,0.00024,True,,62481.6,62.1,0.099389
1783574430.807959,22.6725,ask,APPEAR,62543.8,0.00024,True,,62481.6,62.2,0.099549
1783574432.853448,24.718,ask,CANCEL?,62543.8,0,,2.0455,62481.6,62.2,0.099549
1783574432.853448,24.718,ask,APPEAR,62667.8,0.00024,True,,62481.6,186.2,0.298008
1783574445.8073769,37.6719,ask,APPEAR,62653.1,0.00024,True,,62481.6,171.5,0.274481
1783574445.8073769,37.6719,ask,CANCEL?,62667.8,0,,12.9539,62481.6,186.2,0.298008
1783574446.80595,38.6705,ask,APPEAR,62543.6,0.00024,True,,62481.55,62.05,0.099309
1783574446.80595,38.6705,ask,CANCEL?,62543.7,0,,15.998,62481.55,62.15,0.099469
1783574446.80595,38.6705,ask,CANCEL?,62653.1,0,,0.9986,62481.55,171.55,0.274561
1783574447.807225,39.6717,ask,APPEAR,62481.6,0.00024,True,,62450.55,31.05,0.049719
1783574447.807225,39.6717,ask,APPEAR,62530.7,0.00024,True,,62450.55,80.15,0.128342
1783574447.807225,39.6717,ask,CANCEL?,62543.6,0,,1.0013,62450.55,93.05,0.148998
1783574448.826922,40.6914,ask,CANCEL?,62530.7,0,,1.0197,62450.55,80.15,0.128342
1783574448.826922,40.6914,ask,APPEAR,62642.1,0.00024,True,,62450.55,191.55,0.306723
1783574449.806338,41.6709,ask,CANCEL?,62481.6,0,,1.9991,62530.8,-49.2,-0.078681
1783574449.806338,41.6709,ask,APPEAR,62530.8,0.00024,True,,62475.15,55.65,0.089075
1783574449.806338,41.6709,ask,APPEAR,62530.9,0.00024,True,,62475.15,55.75,0.089235
1783574449.806338,41.6709,ask,CANCEL?,62642.1,0,,0.9794,62475.15,166.95,0.267226
1783574452.8211331,44.6856,ask,APPEAR,62475.2,0.00024,True,,62447.35,27.85,0.044598
1783574452.8211331,44.6856,ask,APPEAR,62530.7,0.00024,True,,62447.35,83.35,0.133472
1783574452.8211331,44.6856,ask,CANCEL?,62530.8,0,,3.0148,62447.35,83.45,0.133633
1783574452.8211331,44.6856,ask,CANCEL?,62530.9,0,,3.0148,62447.35,83.55,0.133793
1783574454.806713,46.6712,ask,CANCEL?,62530.7,0,,1.9856,62447.35,83.35,0.133472
1783574454.806713,46.6712,ask,APPEAR,62797.9,0.00024,True,,62447.35,350.55,0.561353
1783574455.806283,47.6708,ask,APPEAR,62642.1,0.00024,True,,62447.35,194.75,0.311863
1783574455.806283,47.6708,ask,CANCEL?,62797.9,0,,0.9996,62447.35,350.55,0.561353
1783574456.806507,48.671,ask,CANCEL?,62475.2,0,,3.9854,62530.8,-55.6,-0.088916
1783574456.806507,48.671,ask,APPEAR,62530.8,0.00024,True,,62475.15,55.65,0.089075
1783574456.806507,48.671,ask,APPEAR,62530.9,0.00024,True,,62475.15,55.75,0.089235
1783574456.806507,48.671,ask,CANCEL?,62642.1,0,,1.0002,62475.15,166.95,0.267226
1783574459.807057,51.6716,ask,APPEAR,62475.2,0.00024,True,,62447.35,27.85,0.044598
1783574459.807057,51.6716,ask,CANCEL?,62530.8,0,,3.0005,62447.35,83.45,0.133633
1783574460.806697,52.6712,ask,APPEAR,62530.7,0.00024,True,,62447.35,83.35,0.133472
1783574460.806697,52.6712,ask,CANCEL?,62530.9,0,,4.0002,62447.35,83.55,0.133793
1783574461.831947,53.6965,ask,CANCEL?,62475.2,0,,2.0249,62475.1,0.1,0.00016
1783574461.831947,53.6965,ask,CANCEL?,62530.7,0,,1.0253,62526.45,4.25,0.006797
1783574461.831947,53.6965,ask,APPEAR,62633.3,0.00024,True,,62521.15,112.15,0.179379
1783574462.862026,54.7265,ask,APPEAR,62521.2,0.00024,True,,62470.35,50.85,0.081399
1783574462.862026,54.7265,ask,APPEAR,62521.3,0.00024,True,,62470.35,50.95,0.081559
1783574462.862026,54.7265,ask,CANCEL?,62633.3,0,,1.0301,62470.35,162.95,0.260844
1783574464.805943,56.6705,ask,APPEAR,62470.4,0.00024,True,,62444.95,25.45,0.040756
1783574464.805943,56.6705,ask,APPEAR,62521.1,0.00024,True,,62444.95,76.15,0.121947
1783574464.805943,56.6705,ask,CANCEL?,62521.2,0,,1.9439,62444.95,76.25,0.122108
1783574464.805943,56.6705,ask,CANCEL?,62521.3,0,,1.9439,62444.95,76.35,0.122268
1783574466.8467789,58.7113,ask,CANCEL?,62521.1,0,,2.0408,62444.95,76.15,0.121947
1783574466.8467789,58.7113,ask,APPEAR,62622.7,0.00024,True,,62444.95,177.75,0.284651
1783574467.805739,59.6703,ask,CANCEL?,62470.4,0,,2.9998,62521.1,-50.7,-0.081093
1783574467.805739,59.6703,ask,APPEAR,62521.1,0.00024,True,,62470.3,50.8,0.081319
1783574467.805739,59.6703,ask,APPEAR,62521.2,0.00024,True,,62470.3,50.9,0.081479
1783574467.805739,59.6703,ask,CANCEL?,62622.7,0,,0.959,62470.3,152.4,0.243956
1783574468.8058162,60.6703,ask,APPEAR,62470.4,0.00024,True,,62444.95,25.45,0.040756
1783574468.8058162,60.6703,ask,APPEAR,62521.0,0.00024,True,,62444.95,76.05,0.121787
1783574468.8058162,60.6703,ask,CANCEL?,62521.1,0,,1.0001,62444.95,76.15,0.121947
1783574468.8058162,60.6703,ask,CANCEL?,62521.2,0,,1.0001,62444.95,76.25,0.122108
1783574471.805702,63.6702,ask,CANCEL?,62470.4,0,,2.9999,62470.25,0.15,0.00024
1783574471.805702,63.6702,ask,CANCEL?,62521.0,0,,2.9999,62521.15,-0.15,-0.00024
1783574471.805702,63.6702,ask,APPEAR,62622.7,0.00024,True,,62521.1,101.6,0.162505
1783574472.892544,64.7571,ask,APPEAR,62521.1,0.00024,True,,62470.3,50.8,0.081319
1783574472.892544,64.7571,ask,APPEAR,62521.2,0.00024,True,,62470.3,50.9,0.081479
1783574472.892544,64.7571,ask,CANCEL?,62622.7,0,,1.0868,62470.3,152.4,0.243956
1783574474.837955,66.7025,ask,APPEAR,62470.4,0.00024,True,,62444.95,25.45,0.040756
1783574474.837955,66.7025,ask,APPEAR,62521.0,0.00024,True,,62444.95,76.05,0.121787
1783574474.837955,66.7025,ask,CANCEL?,62521.1,0,,1.9454,62444.95,76.15,0.121947
1783574474.837955,66.7025,ask,CANCEL?,62521.2,0,,1.9454,62444.95,76.25,0.122108
1783574475.8611012,67.7256,ask,CANCEL?,62521.0,0,,1.0231,62444.95,76.05,0.121787
1783574475.8611012,67.7256,ask,APPEAR,62630.6,0.00024,True,,62444.95,185.65,0.297302
1783574476.885828,68.7503,ask,CANCEL?,62470.4,0,,2.0479,62525.05,-54.65,-0.087405
1783574476.885828,68.7503,ask,APPEAR,62525.0,0.00024,True,,62472.25,52.75,0.084437
1783574476.885828,68.7503,ask,APPEAR,62525.1,0.00024,True,,62472.25,52.85,0.084598
1783574476.885828,68.7503,ask,CANCEL?,62630.6,0,,1.0247,62472.25,158.35,0.253473
1783574480.879879,72.7444,ask,APPEAR,62302.0,0.00024,True,,62301.75,0.25,0.000401
1783574480.879879,72.7444,ask,APPEAR,62302.4,0.00024,True,,62301.75,0.65,0.001043
1783574480.879879,72.7444,ask,CANCEL?,62525.0,0,,3.9941,62301.75,223.25,0.358337
1783574480.879879,72.7444,ask,CANCEL?,62525.1,0,,3.9941,62301.75,223.35,0.358497
1783574488.8501801,80.7147,ask,CANCEL?,62302.4,0,,7.9703,62300.25,2.15,0.003451
1783574488.8501801,80.7147,ask,APPEAR,62305.0,0.00024,True,,62300.25,4.75,0.007624
1783574490.915031,82.7795,ask,APPEAR,62302.4,0.00024,True,,62299.5,2.9,0.004655
1783574490.915031,82.7795,ask,CANCEL?,62305.0,0,,2.0649,62299.5,5.5,0.008828
1783574491.816658,83.6812,ask,APPEAR,62300.0,0.00024,True,,62293.25,6.75,0.010836
1783574491.816658,83.6812,ask,APPEAR,62300.4,0.00024,True,,62293.25,7.15,0.011478
1783574491.816658,83.6812,ask,CANCEL?,62302.0,0,,10.9368,62293.25,8.75,0.014046
1783574491.816658,83.6812,ask,CANCEL?,62302.4,0,,0.9016,62293.25,9.15,0.014689
1783574492.8077261,84.6722,ask,CANCEL?,62300.0,0,,0.9911,62288.0,12.0,0.019265
1783574492.8077261,84.6722,ask,CANCEL?,62300.4,0,,0.9911,62288.0,12.4,0.019908
1783574492.8077261,84.6722,ask,APPEAR,62515.5,0.00024,True,,62288.0,227.5,0.365239
1783574492.8077261,84.6722,ask,APPEAR,62515.6,0.00024,True,,62288.0,227.6,0.365399
1783574493.882057,85.7466,ask,APPEAR,62297.0,0.00024,True,,62288.0,9.0,0.014449
1783574493.882057,85.7466,ask,APPEAR,62297.1,0.00024,True,,62288.0,9.1,0.01461
1783574493.882057,85.7466,ask,CANCEL?,62515.5,0,,1.0743,62288.0,227.5,0.365239
1783574493.882057,85.7466,ask,CANCEL?,62515.6,0,,1.0743,62288.0,227.6,0.365399
1783574494.910285,86.7748,ask,APPEAR,62288.0,0.00024,True,,62283.0,5.0,0.008028
1783574494.910285,86.7748,ask,APPEAR,62289.4,0.00024,True,,62283.0,6.4,0.010276
1783574494.910285,86.7748,ask,CANCEL?,62297.0,0,,1.0282,62283.0,14.0,0.022478
1783574494.910285,86.7748,ask,CANCEL?,62297.1,0,,1.0282,62283.0,14.1,0.022639
1783574495.8301098,87.6946,ask,CANCEL?,62288.0,0,,0.9198,62285.7,2.3,0.003693
1783574495.8301098,87.6946,ask,APPEAR,62289.0,0.00024,True,,62285.5,3.5,0.005619
1783574495.8301098,87.6946,ask,APPEAR,62289.1,0.00024,True,,62285.5,3.6,0.00578
1783574495.8301098,87.6946,ask,CANCEL?,62289.4,0,,0.9198,62285.5,3.9,0.006261
1783574496.806098,88.6706,ask,APPEAR,62287.0,0.00024,True,,62284.5,2.5,0.004014
1783574496.806098,88.6706,ask,APPEAR,62288.9,0.00024,True,,62284.5,4.4,0.007064
1783574496.806098,88.6706,ask,CANCEL?,62289.0,0,,0.976,62284.5,4.5,0.007225
1783574496.806098,88.6706,ask,CANCEL?,62289.1,0,,0.976,62284.5,4.6,0.007385
1783574497.807184,89.6717,ask,CANCEL?,62288.9,0,,1.0011,62284.5,4.4,0.007064
1783574497.807184,89.6717,ask,APPEAR,62289.4,0.00024,True,,62284.5,4.9,0.007867
1783574506.888223,98.7527,ask,APPEAR,62286.0,0.01024,False,,62285.5,0.5,0.000803
1783574506.888223,98.7527,ask,APPEAR,62286.1,0.00024,True,,62285.5,0.6,0.000963
1783574506.888223,98.7527,ask,CANCEL?,62287.0,0,,10.0821,62285.5,1.5,0.002408
1783574506.888223,98.7527,ask,CANCEL?,62289.4,0,,9.081,62285.5,3.9,0.006261
1783574512.8067992,104.6713,ask,APPEAR,62285.0,0.00024,True,,62279.0,6.0,0.009634
1783574512.8067992,104.6713,ask,APPEAR,62285.1,0.00024,True,,62279.0,6.1,0.009795
1783574512.8067992,104.6713,ask,CANCEL?,62286.0,0.008,,5.9186,62279.0,7.0,0.01124
1783574512.8067992,104.6713,ask,CANCEL?,62286.1,0,,5.9186,62279.0,7.1,0.0114
1783574513.8517709,105.7163,ask,APPEAR,62279.0,0.00024,True,,62278.75,0.25,0.000401
1783574513.8517709,105.7163,ask,CANCEL?,62285.0,0,,1.045,62278.75,6.25,0.010036
1783574513.8517709,105.7163,ask,CANCEL?,62285.1,0,,1.045,62278.75,6.35,0.010196
1783574514.8065422,106.6711,ask,APPEAR,62279.4,0.00024,True,,62278.75,0.65,0.001044
1783574516.8069491,108.6715,ask,CANCEL?,62279.4,0,,2.0004,62277.75,1.65,0.002649
1783574516.8069491,108.6715,ask,APPEAR,62283.9,0.00024,True,,62277.75,6.15,0.009875
1783574517.808037,109.6725,ask,CANCEL?,62283.9,0,,1.0011,62277.75,6.15,0.009875
1783574517.808037,109.6725,ask,APPEAR,62599.8,0.00024,True,,62277.75,322.05,0.517119
1783574518.806231,110.6707,ask,APPEAR,62280.9,0.00024,True,,62274.75,6.15,0.009876
1783574518.806231,110.6707,ask,CANCEL?,62599.8,0,,0.9982,62274.75,325.05,0.521961
1783574519.807626,111.6721,ask,APPEAR,62277.0,0.00024,True,,62274.0,3.0,0.004817
1783574519.807626,111.6721,ask,APPEAR,62278.4,0.00024,True,,62274.0,4.4,0.007066
1783574519.807626,111.6721,ask,CANCEL?,62279.0,0,,5.9559,62274.0,5.0,0.008029
1783574519.807626,111.6721,ask,CANCEL?,62280.9,0,,1.0014,62274.0,6.9,0.01108
1783574521.807211,113.6717,ask,APPEAR,62273.2,0.00024,True,,62267.35,5.85,0.009395
1783574521.807211,113.6717,ask,APPEAR,62275.4,0.00024,True,,62267.35,8.05,0.012928
1783574521.807211,113.6717,ask,CANCEL?,62277.0,0,,1.9996,62267.35,9.65,0.015498
1783574521.807211,113.6717,ask,CANCEL?,62278.4,0,,1.9996,62267.35,11.05,0.017746
1783574522.808775,114.6733,ask,APPEAR,62274.4,0.00024,True,,62270.1,4.3,0.006905
1783574522.808775,114.6733,ask,CANCEL?,62275.4,0,,1.0016,62270.1,5.3,0.008511
1783574523.8078542,115.6724,ask,APPEAR,62271.2,0.00024,True,,62268.0,3.2,0.005139
1783574523.8078542,115.6724,ask,APPEAR,62271.3,0.00024,True,,62268.0,3.3,0.0053
1783574523.8078542,115.6724,ask,CANCEL?,62273.2,0,,2.0006,62268.0,5.2,0.008351
1783574523.8078542,115.6724,ask,CANCEL?,62274.4,0,,0.9991,62268.0,6.4,0.010278
1783574525.8063722,117.6709,ask,APPEAR,62268.5,0.00024,True,,62263.75,4.75,0.007629
1783574525.8063722,117.6709,ask,CANCEL?,62271.2,0,,1.9985,62263.75,7.45,0.011965
